Importance,Level,Job Zone,Code,Occupation
25,23,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
25,23,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
25,23,5,29-1024.00,Prosthodontists
25,23,5,25-2051.00,"Special Education Teachers, Preschool"
25,21,4,11-3051.03,Biofuels Production Managers
25,21,3,13-1041.00,Compliance Officers
25,21,2,51-9081.00,Dental Laboratory Technicians
25,21,2,43-3041.00,Gambling Cage Workers
25,21,4,11-3051.00,Industrial Production Managers
25,21,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
25,21,2,43-3071.00,Tellers
25,20,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
25,20,4,21-1091.00,Health Education Specialists
25,20,5,29-1023.00,Orthodontists
25,20,5,29-1051.00,Pharmacists
25,20,4,25-2058.00,"Special Education Teachers, Secondary School"
25,18,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
25,18,5,19-1022.00,Microbiologists
25,18,3,19-5012.00,Occupational Health and Safety Technicians
25,18,3,29-2099.05,Ophthalmic Medical Technologists
25,18,5,29-1223.00,Psychiatrists
25,18,3,39-9041.00,Residential Advisors
25,18,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
25,16,5,19-1011.00,Animal Scientists
25,16,5,19-1029.04,Biologists
25,16,2,51-9083.00,Ophthalmic Laboratory Technicians
25,16,5,29-1241.00,"Ophthalmologists, Except Pediatric"
25,14,3,47-4011.00,Construction and Building Inspectors
25,14,4,29-2011.01,Cytogenetic Technologists
25,14,5,29-1213.00,Dermatologists
25,14,5,17-2199.09,Nanosystems Engineers
22,25,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
22,25,4,13-1121.00,"Meeting, Convention, and Event Planners"
22,25,5,29-1022.00,Oral and Maxillofacial Surgeons
22,25,2,41-2031.00,Retail Salespersons
22,23,5,19-2041.02,Environmental Restoration Planners
22,23,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
22,21,4,21-1021.00,"Child, Family, and School Social Workers"
22,21,3,39-6012.00,Concierges
22,21,2,33-9091.00,Crossing Guards and Flaggers
22,21,3,11-9171.00,Funeral Home Managers
22,21,4,27-2042.00,Musicians and Singers
22,20,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
22,20,2,41-9012.00,Models
22,20,4,17-2199.11,Solar Energy Systems Engineers
22,20,3,11-9179.02,Spa Managers
22,18,4,15-1231.00,Computer Network Support Specialists
22,18,2,39-3011.00,Gambling Dealers
22,18,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
22,18,5,25-4022.00,Librarians and Media Collections Specialists
22,18,4,11-9081.00,Lodging Managers
22,18,5,21-1023.00,Mental Health and Substance Abuse Social Workers
22,18,3,29-2099.08,Patient Representatives
22,18,4,21-1093.00,Social and Human Service Assistants
22,18,3,41-4011.07,Solar Sales Representatives and Assessors
22,18,2,51-2061.00,Timing Device Assemblers and Adjusters
22,16,3,53-2022.00,Airfield Operations Specialists
22,16,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
22,16,5,29-1222.00,"Physicians, Pathologists"
22,14,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
22,14,3,39-5011.00,Barbers
22,14,5,11-9032.00,"Education Administrators, Kindergarten through Secondary"
22,14,4,25-2021.00,"Elementary School Teachers, Except Special Education"
22,14,3,29-2057.00,Ophthalmic Medical Technicians
22,13,5,29-2011.02,Cytotechnologists
22,13,5,19-1029.02,Molecular and Cellular Biologists
22,13,3,29-2081.00,"Opticians, Dispensing"
22,13,5,29-1041.00,Optometrists
20,Not relevant,3,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
20,Not relevant,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
20,Not relevant,3,17-3031.00,Surveying and Mapping Technicians
19,20,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
19,20,4,19-2031.00,Chemists
19,18,4,27-2012.00,Producers and Directors
19,18,3,25-3021.00,Self-Enrichment Teachers
19,16,5,25-1071.00,"Health Specialties Teachers, Postsecondary"
19,16,5,17-2199.06,Microsystems Engineers
19,16,5,29-1224.00,Radiologists
19,14,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
19,14,2,43-5011.00,Cargo and Freight Agents
19,14,4,11-9021.00,Construction Managers
19,14,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
19,14,4,27-2041.00,Music Directors and Composers
19,14,4,19-5011.00,Occupational Health and Safety Specialists
19,13,5,19-1021.00,Biochemists and Biophysicists
19,13,5,25-9021.00,Farm and Home Management Educators
19,13,5,29-1299.02,Orthoptists
19,13,3,49-9064.00,Watch and Clock Repairers
19,11,5,29-1181.00,Audiologists
19,11,3,29-2092.00,Hearing Aid Specialists
17,Not relevant,4,17-2121.00,Marine Engineers and Naval Architects
16,16,3,51-9071.06,Gem and Diamond Workers
16,14,3,11-3012.00,Administrative Services Managers
16,14,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
16,14,3,51-8012.00,Power Distributors and Dispatchers
16,14,3,53-6041.00,Traffic Technicians
16,14,2,39-7012.00,Travel Guides
16,13,4,19-1012.00,Food Scientists and Technologists
16,13,5,21-1022.00,Healthcare Social Workers
16,11,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
16,11,2,43-9021.00,Data Entry Keyers
16,11,3,13-1032.00,"Insurance Appraisers, Auto Damage"
16,11,5,21-1014.00,Mental Health Counselors
16,11,2,11-9131.00,Postmasters and Mail Superintendents
16,9,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
16,9,2,43-5031.00,Public Safety Telecommunicators
16,9,4,17-2199.08,Robotics Engineers
14,Not relevant,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
13,13,4,11-1021.00,General and Operations Managers
13,11,1,35-3023.00,Fast Food and Counter Workers
13,11,5,29-1216.00,General Internal Medicine Physicians
13,11,3,15-1241.01,Telecommunications Engineering Specialists
13,9,4,17-2021.00,Agricultural Engineers
13,9,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys
13,9,4,11-9161.00,Emergency Management Directors
13,9,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
13,9,3,17-3026.00,Industrial Engineering Technologists and Technicians
13,7,4,17-2072.00,"Electronics Engineers, Except Computer"
13,7,4,17-2111.02,Fire-Prevention and Protection Engineers
13,7,2,39-3012.00,Gambling and Sports Book Writers and Runners
13,7,2,11-9071.00,Gambling Managers
13,7,5,11-9121.00,Natural Sciences Managers
13,7,2,43-3061.00,Procurement Clerks
13,7,2,43-5061.00,"Production, Planning, and Expediting Clerks"
13,7,3,39-7011.00,Tour Guides and Escorts
13,Not relevant,4,13-2023.00,Appraisers and Assessors of Real Estate
10,11,4,27-2012.05,Media Technical Directors/Managers
10,11,3,51-5111.00,Prepress Technicians and Workers
10,11,4,21-1015.00,Rehabilitation Counselors
10,9,3,19-4013.00,Food Science Technicians
10,9,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
10,7,4,17-2112.00,Industrial Engineers
10,7,2,39-5092.00,Manicurists and Pedicurists
10,7,2,43-9061.00,"Office Clerks, General"
10,7,3,33-9021.00,Private Detectives and Investigators
10,7,3,41-9022.00,Real Estate Sales Agents
10,7,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
10,5,5,29-1229.01,Allergists and Immunologists
10,5,2,43-4051.00,Customer Service Representatives
10,5,3,43-9031.00,Desktop Publishers
10,5,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
10,5,4,19-2041.00,"Environmental Scientists and Specialists, Including Health"
10,5,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
10,5,4,27-3091.00,Interpreters and Translators
10,5,5,21-1013.00,Marriage and Family Therapists
10,5,4,17-2199.07,Photonics Engineers
10,5,4,11-3051.01,Quality Control Systems Managers
8,Not relevant,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
6,Not relevant,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
6,Not relevant,4,21-2021.00,"Directors, Religious Activities and Education"
6,Not relevant,3,11-3051.02,Geothermal Production Managers
6,Not relevant,4,13-1199.06,Online Merchants
6,Not relevant,2,43-4171.00,Receptionists and Information Clerks
6,Not relevant,5,29-1127.00,Speech-Language Pathologists
6,Not relevant,4,11-9199.10,Wind Energy Development Managers
5,Not relevant,3,17-3011.00,Architectural and Civil Drafters
3,Not relevant,5,15-2041.01,Biostatisticians
3,Not relevant,5,19-3033.00,Clinical and Counseling Psychologists
3,Not relevant,4,27-1021.00,Commercial and Industrial Designers
3,Not relevant,5,29-1031.00,Dietitians and Nutritionists
3,Not relevant,3,17-3012.00,Electrical and Electronics Drafters
3,Not relevant,3,27-1022.00,Fashion Designers
3,Not relevant,5,19-1029.03,Geneticists
3,Not relevant,2,43-9041.00,Insurance Claims and Policy Processing Clerks
3,Not relevant,4,27-1025.00,Interior Designers
3,Not relevant,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
3,Not relevant,5,29-1299.01,Naturopathic Physicians
3,Not relevant,5,25-1066.00,"Psychology Teachers, Postsecondary"
3,Not relevant,4,17-2072.01,Radio Frequency Identification Device Specialists
3,Not relevant,4,19-2099.01,Remote Sensing Scientists and Technologists
3,Not relevant,4,11-9151.00,Social and Community Service Managers
3,Not relevant,4,17-2199.10,Wind Energy Engineers
3,Not relevant,4,27-3043.00,Writers and Authors
2,Not relevant,4,15-1299.02,Geographic Information Systems Technologists and Technicians
0,Not relevant,4,13-2011.00,Accountants and Auditors
0,Not relevant,4,15-2011.00,Actuaries
0,Not relevant,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
0,Not relevant,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
0,Not relevant,4,11-2011.00,Advertising and Promotions Managers
0,Not relevant,4,41-3011.00,Advertising Sales Agents
0,Not relevant,4,17-2011.00,Aerospace Engineers
0,Not relevant,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
0,Not relevant,3,53-2021.00,Air Traffic Controllers
0,Not relevant,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
0,Not relevant,5,23-1022.00,"Arbitrators, Mediators, and Conciliators"
0,Not relevant,5,17-1011.00,"Architects, Except Landscape and Naval"
0,Not relevant,5,11-9041.00,Architectural and Engineering Managers
0,Not relevant,5,25-1031.00,"Architecture Teachers, Postsecondary"
0,Not relevant,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
0,Not relevant,4,27-1011.00,Art Directors
0,Not relevant,5,19-2011.00,Astronomers
0,Not relevant,4,19-2021.00,Atmospheric and Space Scientists
0,Not relevant,4,17-2141.02,Automotive Engineers
0,Not relevant,2,43-3011.00,Bill and Account Collectors
0,Not relevant,3,43-3021.00,Billing and Posting Clerks
0,Not relevant,4,17-2031.00,Bioengineers and Biomedical Engineers
0,Not relevant,5,19-1029.01,Bioinformatics Scientists
0,Not relevant,4,15-2099.01,Bioinformatics Technicians
0,Not relevant,5,25-1042.00,"Biological Science Teachers, Postsecondary"
0,Not relevant,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
0,Not relevant,3,43-4011.00,Brokerage Clerks
0,Not relevant,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
0,Not relevant,4,13-2031.00,Budget Analysts
0,Not relevant,4,13-1199.04,Business Continuity Planners
0,Not relevant,4,15-2051.01,Business Intelligence Analysts
0,Not relevant,5,25-1011.00,"Business Teachers, Postsecondary"
0,Not relevant,4,17-1021.00,Cartographers and Photogrammetrists
0,Not relevant,4,17-2041.00,Chemical Engineers
0,Not relevant,5,25-1052.00,"Chemistry Teachers, Postsecondary"
0,Not relevant,5,11-1011.00,Chief Executives
0,Not relevant,5,11-1011.03,Chief Sustainability Officers
0,Not relevant,3,17-3022.00,Civil Engineering Technologists and Technicians
0,Not relevant,4,17-2051.00,Civil Engineers
0,Not relevant,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
0,Not relevant,5,21-2011.00,Clergy
0,Not relevant,5,19-2041.01,Climate Change Policy Analysts
0,Not relevant,4,15-2051.02,Clinical Data Managers
0,Not relevant,4,11-9121.01,Clinical Research Coordinators
0,Not relevant,5,25-1122.00,"Communications Teachers, Postsecondary"
0,Not relevant,4,11-3111.00,Compensation and Benefits Managers
0,Not relevant,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
0,Not relevant,4,11-9199.02,Compliance Managers
0,Not relevant,5,15-1221.00,Computer and Information Research Scientists
0,Not relevant,4,11-3021.00,Computer and Information Systems Managers
0,Not relevant,4,17-2061.00,Computer Hardware Engineers
0,Not relevant,4,15-1241.00,Computer Network Architects
0,Not relevant,4,15-1251.00,Computer Programmers
0,Not relevant,5,25-1021.00,"Computer Science Teachers, Postsecondary"
0,Not relevant,3,15-1211.00,Computer Systems Analysts
0,Not relevant,4,15-1299.08,Computer Systems Engineers/Architects
0,Not relevant,2,43-4021.00,Correspondence Clerks
0,Not relevant,4,13-1051.00,Cost Estimators
0,Not relevant,3,27-3092.00,Court Reporters and Simultaneous Captioners
0,Not relevant,2,43-4031.00,"Court, Municipal, and License Clerks"
0,Not relevant,4,13-2041.00,Credit Analysts
0,Not relevant,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
0,Not relevant,4,13-2071.00,Credit Counselors
0,Not relevant,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
0,Not relevant,3,13-1041.08,Customs Brokers
0,Not relevant,4,15-1243.01,Data Warehousing Specialists
0,Not relevant,4,15-1242.00,Database Administrators
0,Not relevant,4,15-1243.00,Database Architects
0,Not relevant,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
0,Not relevant,4,15-1299.03,Document Management Specialists
0,Not relevant,5,25-1063.00,"Economics Teachers, Postsecondary"
0,Not relevant,5,19-3011.00,Economists
0,Not relevant,4,27-3041.00,Editors
0,Not relevant,5,11-9033.00,"Education Administrators, Postsecondary"
0,Not relevant,5,25-1081.00,"Education Teachers, Postsecondary"
0,Not relevant,4,17-2071.00,Electrical Engineers
0,Not relevant,3,43-4061.00,"Eligibility Interviewers, Government Programs"
0,Not relevant,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
0,Not relevant,5,25-1032.00,"Engineering Teachers, Postsecondary"
0,Not relevant,5,25-1123.00,"English Language and Literature Teachers, Postsecondary"
0,Not relevant,5,19-3011.01,Environmental Economists
0,Not relevant,4,17-2081.00,Environmental Engineers
0,Not relevant,5,25-1053.00,"Environmental Science Teachers, Postsecondary"
0,Not relevant,5,19-1041.00,Epidemiologists
0,Not relevant,4,13-1041.03,Equal Opportunity Representatives and Officers
0,Not relevant,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
0,Not relevant,5,29-1215.00,Family Medicine Physicians
0,Not relevant,4,27-4032.00,Film and Video Editors
0,Not relevant,4,13-2061.00,Financial Examiners
0,Not relevant,4,11-3031.00,Financial Managers
0,Not relevant,5,13-2099.01,Financial Quantitative Analysts
0,Not relevant,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
0,Not relevant,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
0,Not relevant,4,13-2099.04,"Fraud Examiners, Investigators and Analysts"
0,Not relevant,2,43-5011.01,Freight Forwarders
0,Not relevant,4,17-2141.01,Fuel Cell Engineers
0,Not relevant,4,13-1131.00,Fundraisers
0,Not relevant,5,29-9092.00,Genetic Counselors
0,Not relevant,4,19-3092.00,Geographers
0,Not relevant,5,25-1064.00,"Geography Teachers, Postsecondary"
0,Not relevant,4,27-1024.00,Graphic Designers
0,Not relevant,4,15-1211.01,Health Informatics Specialists
0,Not relevant,5,19-3093.00,Historians
0,Not relevant,5,25-1125.00,"History Teachers, Postsecondary"
0,Not relevant,5,17-2112.01,Human Factors Engineers and Ergonomists
0,Not relevant,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
0,Not relevant,4,11-3121.00,Human Resources Managers
0,Not relevant,4,13-1071.00,Human Resources Specialists
0,Not relevant,3,11-3051.06,Hydroelectric Production Managers
0,Not relevant,5,19-2041.03,Industrial Ecologists
0,Not relevant,5,19-3032.00,Industrial-Organizational Psychologists
0,Not relevant,4,15-1212.00,Information Security Analysts
0,Not relevant,4,15-1299.09,Information Technology Project Managers
0,Not relevant,5,25-9031.00,Instructional Coordinators
0,Not relevant,4,41-3021.00,Insurance Sales Agents
0,Not relevant,4,13-2053.00,Insurance Underwriters
0,Not relevant,4,33-3021.06,Intelligence Analysts
0,Not relevant,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
0,Not relevant,5,11-3031.03,Investment Fund Managers
0,Not relevant,5,23-1012.00,Judicial Law Clerks
0,Not relevant,4,13-1075.00,Labor Relations Specialists
0,Not relevant,4,17-1012.00,Landscape Architects
0,Not relevant,5,25-1112.00,"Law Teachers, Postsecondary"
0,Not relevant,5,23-1011.00,Lawyers
0,Not relevant,3,43-6012.00,Legal Secretaries and Administrative Assistants
0,Not relevant,5,25-1082.00,"Library Science Teachers, Postsecondary"
0,Not relevant,3,43-4131.00,Loan Interviewers and Clerks
0,Not relevant,4,13-2072.00,Loan Officers
0,Not relevant,4,13-1081.00,Logisticians
0,Not relevant,4,13-1081.02,Logistics Analysts
0,Not relevant,4,13-1081.01,Logistics Engineers
0,Not relevant,4,13-1111.00,Management Analysts
0,Not relevant,4,13-1161.00,Market Research Analysts and Marketing Specialists
0,Not relevant,4,11-2021.00,Marketing Managers
0,Not relevant,4,17-2131.00,Materials Engineers
0,Not relevant,5,19-2032.00,Materials Scientists
0,Not relevant,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
0,Not relevant,5,15-2021.00,Mathematicians
0,Not relevant,3,17-3013.00,Mechanical Drafters
0,Not relevant,4,17-2141.00,Mechanical Engineers
0,Not relevant,4,17-2199.05,Mechatronics Engineers
0,Not relevant,4,27-2012.03,Media Programming Directors
0,Not relevant,4,11-9111.00,Medical and Health Services Managers
0,Not relevant,5,19-1042.00,"Medical Scientists, Except Epidemiologists"
0,Not relevant,2,43-6013.00,Medical Secretaries and Administrative Assistants
0,Not relevant,3,31-9094.00,Medical Transcriptionists
0,Not relevant,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
0,Not relevant,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
0,Not relevant,4,15-1244.00,Network and Computer Systems Administrators
0,Not relevant,5,29-1217.00,Neurologists
0,Not relevant,3,43-4141.00,New Accounts Clerks
0,Not relevant,4,27-3023.00,"News Analysts, Reporters, and Journalists"
0,Not relevant,4,17-2161.00,Nuclear Engineers
0,Not relevant,3,51-8011.00,Nuclear Power Reactor Operators
0,Not relevant,5,15-2031.00,Operations Research Analysts
0,Not relevant,2,43-4151.00,Order Clerks
0,Not relevant,3,23-2011.00,Paralegals and Legal Assistants
0,Not relevant,3,43-3051.00,Payroll and Timekeeping Clerks
0,Not relevant,5,29-1221.00,"Pediatricians, General"
0,Not relevant,4,13-2052.00,Personal Financial Advisors
0,Not relevant,4,17-2171.00,Petroleum Engineers
0,Not relevant,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
0,Not relevant,5,19-2012.00,Physicists
0,Not relevant,5,25-1054.00,"Physics Teachers, Postsecondary"
0,Not relevant,4,27-3043.05,"Poets, Lyricists and Creative Writers"
0,Not relevant,5,25-1065.00,"Political Science Teachers, Postsecondary"
0,Not relevant,5,19-3094.00,Political Scientists
0,Not relevant,5,29-1229.05,Preventive Medicine Physicians
0,Not relevant,4,43-9081.00,Proofreaders and Copy Markers
0,Not relevant,4,11-9141.00,"Property, Real Estate, and Community Association Managers"
0,Not relevant,4,27-3031.00,Public Relations Specialists
0,Not relevant,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
0,Not relevant,4,11-3061.00,Purchasing Managers
0,Not relevant,4,41-9021.00,Real Estate Brokers
0,Not relevant,4,11-9199.01,Regulatory Affairs Managers
0,Not relevant,4,13-1041.07,Regulatory Affairs Specialists
0,Not relevant,4,19-4099.03,Remote Sensing Technicians
0,Not relevant,4,41-9031.00,Sales Engineers
0,Not relevant,4,11-2022.00,Sales Managers
0,Not relevant,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
0,Not relevant,5,19-3034.00,School Psychologists
0,Not relevant,4,13-1161.01,Search Marketing Strategists
0,Not relevant,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
0,Not relevant,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
0,Not relevant,4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
0,Not relevant,4,19-4061.00,Social Science Research Assistants
0,Not relevant,5,25-1113.00,"Social Work Teachers, Postsecondary"
0,Not relevant,5,19-3041.00,Sociologists
0,Not relevant,5,25-1067.00,"Sociology Teachers, Postsecondary"
0,Not relevant,4,15-1253.00,Software Quality Assurance Analysts and Testers
0,Not relevant,4,25-2057.00,"Special Education Teachers, Middle School"
0,Not relevant,4,27-1014.00,Special Effects Artists and Animators
0,Not relevant,3,31-9099.01,Speech-Language Pathology Assistants
0,Not relevant,4,43-9111.00,Statistical Assistants
0,Not relevant,5,15-2041.00,Statisticians
0,Not relevant,4,11-3071.04,Supply Chain Managers
0,Not relevant,5,19-3022.00,Survey Researchers
0,Not relevant,4,13-1199.05,Sustainability Specialists
0,Not relevant,2,43-2011.00,"Switchboard Operators, Including Answering Service"
0,Not relevant,4,27-2012.04,Talent Directors
0,Not relevant,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
0,Not relevant,3,13-2082.00,Tax Preparers
0,Not relevant,5,25-9044.00,"Teaching Assistants, Postsecondary"
0,Not relevant,4,27-3042.00,Technical Writers
0,Not relevant,2,41-9041.00,Telemarketers
0,Not relevant,2,43-2021.00,Telephone Operators
0,Not relevant,2,23-2093.00,"Title Examiners, Abstractors, and Searchers"
0,Not relevant,4,11-3131.00,Training and Development Managers
0,Not relevant,4,13-1151.00,Training and Development Specialists
0,Not relevant,4,17-2051.01,Transportation Engineers
0,Not relevant,4,19-3099.01,Transportation Planners
0,Not relevant,3,41-3041.00,Travel Agents
0,Not relevant,4,11-3031.01,Treasurers and Controllers
0,Not relevant,3,25-3041.00,Tutors
0,Not relevant,5,19-3051.00,Urban and Regional Planners
0,Not relevant,4,17-2112.02,Validation Engineers
0,Not relevant,4,15-1255.01,Video Game Designers
0,Not relevant,4,11-9121.02,Water Resource Specialists
0,Not relevant,4,17-2051.02,Water/Wastewater Engineers
0,Not relevant,4,15-1299.01,Web Administrators
0,Not relevant,3,15-1254.00,Web Developers
0,Not relevant,2,43-9022.00,Word Processors and Typists
